"","Gene","Exon","Transcript","Junction","DER","Symbol"
"ENSG00000092200",TRUE,TRUE,FALSE,TRUE,TRUE,"RPGRIP1"
"ENSG00000092201",TRUE,TRUE,TRUE,TRUE,TRUE,"SUPT16H"
"ENSG00000260830",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000100888",TRUE,TRUE,TRUE,TRUE,TRUE,"CHD8"
"ENSG00000263621",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL650P"
"ENSG00000129472",TRUE,TRUE,TRUE,TRUE,TRUE,"RAB2B"
"ENSG00000092203",TRUE,TRUE,TRUE,TRUE,TRUE,"TOX4"
"ENSG00000165819",TRUE,TRUE,TRUE,TRUE,TRUE,"METTL3"
"ENSG00000165821",TRUE,TRUE,TRUE,TRUE,TRUE,"SALL2"
"ENSG00000211782",TRUE,TRUE,FALSE,TRUE,FALSE,"TRAV8-1"
"ENSG00000211787",TRUE,TRUE,TRUE,TRUE,FALSE,"TRAV8-3"
"ENSG00000211817",TRUE,TRUE,FALSE,TRUE,FALSE,"TRAV38-2DV8"
"ENSG00000211820",TRUE,TRUE,TRUE,TRUE,FALSE,"TRAV41"
"ENSG00000251002",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000259042",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000228985",TRUE,TRUE,FALSE,FALSE,FALSE,"TRDD3"
"ENSG00000211883",TRUE,TRUE,FALSE,FALSE,FALSE,"TRAJ6"
"ENSG00000229164",TRUE,TRUE,TRUE,TRUE,TRUE,"TRAC"
"ENSG00000259054",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000100439",TRUE,TRUE,TRUE,TRUE,TRUE,"ABHD4"
"ENSG00000235213",TRUE,TRUE,TRUE,FALSE,FALSE,"OR6E1P"
"ENSG00000258458",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000258823",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000155463",TRUE,TRUE,TRUE,TRUE,TRUE,"OXA1L"
"ENSG00000172590",TRUE,TRUE,TRUE,TRUE,TRUE,"MRPL52"
"ENSG00000157227",TRUE,TRUE,TRUE,TRUE,TRUE,"MMP14"
"ENSG00000197324",TRUE,TRUE,TRUE,TRUE,TRUE,"LRP10"
"ENSG00000139890",TRUE,TRUE,TRUE,TRUE,TRUE,"REM2"
"ENSG00000100461",TRUE,TRUE,TRUE,TRUE,TRUE,"RBM23"
"ENSG00000100462",TRUE,TRUE,TRUE,TRUE,TRUE,"PRMT5"
"ENSG00000092036",TRUE,TRUE,TRUE,TRUE,TRUE,"HAUS4"
"ENSG00000129474",TRUE,TRUE,TRUE,TRUE,FALSE,"AJUBA"
"ENSG00000258457",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000100802",TRUE,TRUE,TRUE,TRUE,TRUE,"C14orf93"
"ENSG00000139880",TRUE,TRUE,TRUE,TRUE,TRUE,"CDH24"
"ENSG00000100813",TRUE,TRUE,TRUE,TRUE,TRUE,"ACIN1"
"ENSG00000179933",TRUE,TRUE,TRUE,TRUE,TRUE,"C14orf119"
"ENSG00000092068",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC7A8"
"ENSG00000235194",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP1R3E"
"ENSG00000129473",TRUE,TRUE,TRUE,TRUE,TRUE,"BCL2L2"
"ENSG00000258643",TRUE,TRUE,TRUE,TRUE,TRUE,"BCL2L2-PABPN1"
"ENSG00000100836",TRUE,TRUE,TRUE,TRUE,FALSE,"PABPN1"
"ENSG00000092096",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC22A17"
"ENSG00000100842",TRUE,TRUE,TRUE,TRUE,TRUE,"EFS"
"ENSG00000166091",TRUE,TRUE,TRUE,TRUE,TRUE,"CMTM5"
"ENSG00000092054",TRUE,TRUE,FALSE,TRUE,TRUE,"MYH7"
"ENSG00000129460",TRUE,TRUE,TRUE,TRUE,TRUE,"NGDN"
"ENSG00000259431",TRUE,TRUE,TRUE,TRUE,FALSE,"THTPA"
"ENSG00000213983",TRUE,TRUE,TRUE,TRUE,TRUE,"AP1G2"
"ENSG00000092051",TRUE,TRUE,TRUE,TRUE,TRUE,"JPH4"
"ENSG00000100867",TRUE,TRUE,TRUE,TRUE,FALSE,"DHRS2"
"ENSG00000215256",TRUE,TRUE,TRUE,TRUE,TRUE,"DHRS4-AS1"
"ENSG00000157326",TRUE,TRUE,TRUE,TRUE,FALSE,"DHRS4"
"ENSG00000187630",TRUE,TRUE,TRUE,TRUE,TRUE,"DHRS4L2"
"ENSG00000225766",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000186648",TRUE,TRUE,TRUE,TRUE,TRUE,"LRRC16B"
"ENSG00000100884",TRUE,TRUE,TRUE,TRUE,TRUE,"CPNE6"
"ENSG00000100889",TRUE,TRUE,TRUE,TRUE,FALSE,"PCK2"
"ENSG00000100897",TRUE,TRUE,TRUE,TRUE,TRUE,"DCAF11"
"ENSG00000139914",TRUE,TRUE,TRUE,FALSE,FALSE,"FITM1"
"ENSG00000100911",TRUE,TRUE,TRUE,TRUE,TRUE,"PSME2"
"ENSG00000259529",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000213928",TRUE,TRUE,TRUE,TRUE,FALSE,"IRF9"
"ENSG00000100918",TRUE,TRUE,TRUE,TRUE,TRUE,"REC8"
"ENSG00000196497",TRUE,TRUE,TRUE,TRUE,TRUE,"IPO4"
"ENSG00000100926",TRUE,TRUE,TRUE,TRUE,TRUE,"TM9SF1"
"ENSG00000139908",TRUE,TRUE,TRUE,TRUE,FALSE,"TSSK4"
"ENSG00000254505",TRUE,TRUE,TRUE,TRUE,FALSE,"CHMP4A"
"ENSG00000129559",TRUE,TRUE,TRUE,TRUE,TRUE,"NEDD8"
"ENSG00000100938",TRUE,TRUE,TRUE,TRUE,TRUE,"GMPR2"
"ENSG00000092330",TRUE,TRUE,TRUE,TRUE,TRUE,"TINF2"
"ENSG00000092295",TRUE,TRUE,TRUE,TRUE,TRUE,"TGM1"
"ENSG00000100949",TRUE,TRUE,TRUE,TRUE,TRUE,"RABGGTA"
"ENSG00000157379",TRUE,TRUE,TRUE,TRUE,TRUE,"DHRS1"
"ENSG00000196943",TRUE,TRUE,TRUE,TRUE,TRUE,"NOP9"
"ENSG00000213903",TRUE,TRUE,TRUE,TRUE,TRUE,"LTB4R"
"ENSG00000129467",TRUE,TRUE,TRUE,TRUE,TRUE,"ADCY4"
"ENSG00000129465",TRUE,TRUE,TRUE,TRUE,FALSE,"RIPK3"
"ENSG00000205978",TRUE,TRUE,TRUE,TRUE,TRUE,"NYNRIN"
"ENSG00000139899",TRUE,TRUE,TRUE,TRUE,TRUE,"CBLN3"
"ENSG00000100450",TRUE,TRUE,TRUE,TRUE,FALSE,"GZMH"
"ENSG00000100453",TRUE,TRUE,FALSE,TRUE,FALSE,"GZMB"
"ENSG00000168952",TRUE,TRUE,TRUE,TRUE,TRUE,"STXBP6"
"ENSG00000257986",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000262119",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000257842",TRUE,TRUE,FALSE,TRUE,FALSE,"NOVA1-AS1"
"ENSG00000257845",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000257185",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000258548",TRUE,TRUE,TRUE,TRUE,FALSE,"LINC00645"
"ENSG00000197358",TRUE,TRUE,TRUE,FALSE,TRUE,"BNIP3P1"
"ENSG00000257126",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000176165",TRUE,TRUE,TRUE,TRUE,TRUE,"FOXG1"
"ENSG00000186960",TRUE,TRUE,TRUE,TRUE,TRUE,"C14orf23"
"ENSG00000257056",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000257748",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000257522",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000258107",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000184304",TRUE,TRUE,TRUE,TRUE,TRUE,"PRKD1"
"ENSG00000257120",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000092140",TRUE,TRUE,TRUE,TRUE,TRUE,"G2E3"
"ENSG00000258648",TRUE,TRUE,TRUE,FALSE,FALSE,"UBE2CP1"
"ENSG00000258558",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000100473",TRUE,TRUE,TRUE,TRUE,TRUE,"COCH"
"ENSG00000258525",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000196792",TRUE,TRUE,TRUE,TRUE,TRUE,"STRN3"
"ENSG00000100478",TRUE,TRUE,TRUE,TRUE,TRUE,"AP4S1"
"ENSG00000258640",TRUE,TRUE,FALSE,FALSE,FALSE,"RPL21P5"
"ENSG00000250365",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000129480",TRUE,TRUE,TRUE,TRUE,FALSE,"DTD2"
"ENSG00000258474",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000258655",TRUE,TRUE,TRUE,FALSE,TRUE,"ARHGAP5-AS1"
"ENSG00000100852",TRUE,TRUE,TRUE,TRUE,TRUE,"ARHGAP5"
"ENSG00000151320",TRUE,TRUE,TRUE,TRUE,TRUE,"AKAP6"
"ENSG00000151322",TRUE,TRUE,TRUE,TRUE,TRUE,"NPAS3"
"ENSG00000129521",TRUE,TRUE,TRUE,TRUE,TRUE,"EGLN3"
"ENSG00000165389",TRUE,TRUE,TRUE,TRUE,FALSE,"SPTSSA"
"ENSG00000129518",TRUE,TRUE,TRUE,TRUE,TRUE,"EAPP"
"ENSG00000129515",TRUE,TRUE,TRUE,TRUE,TRUE,"SNX6"
"ENSG00000240463",TRUE,TRUE,TRUE,FALSE,FALSE,"RPS19P3"
"ENSG00000165410",TRUE,TRUE,TRUE,TRUE,TRUE,"CFL2"
"ENSG00000198604",TRUE,TRUE,TRUE,TRUE,TRUE,"BAZ1A"
"ENSG00000258738",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000100890",TRUE,TRUE,TRUE,TRUE,TRUE,"KIAA0391"
"ENSG00000258790",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000100902",TRUE,TRUE,TRUE,TRUE,FALSE,"PSMA6"
"ENSG00000100906",TRUE,TRUE,TRUE,TRUE,TRUE,"NFKBIA"
"ENSG00000259022",TRUE,TRUE,TRUE,FALSE,FALSE,"DNAJC8P1"
"ENSG00000259017",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000168348",TRUE,TRUE,TRUE,FALSE,TRUE,"INSM2"
"ENSG00000174373",TRUE,TRUE,TRUE,TRUE,TRUE,"RALGAPA1"
"ENSG00000258938",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000100916",TRUE,TRUE,TRUE,TRUE,TRUE,"BRMS1L"
"ENSG00000257272",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000258342",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000257614",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000257826",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000257585",TRUE,TRUE,TRUE,TRUE,TRUE,"LINC00609"
"ENSG00000259104",TRUE,TRUE,TRUE,TRUE,TRUE,"PTCSC3"
"ENSG00000258844",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000252312",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SKP21"
"ENSG00000151332",TRUE,TRUE,TRUE,TRUE,TRUE,"MBIP"
"ENSG00000136327",TRUE,TRUE,TRUE,TRUE,FALSE,"NKX2-8"
"ENSG00000198807",TRUE,TRUE,FALSE,TRUE,FALSE,"PAX9"
"ENSG00000139865",TRUE,TRUE,TRUE,TRUE,TRUE,"TTC6"
"ENSG00000259091",TRUE,TRUE,FALSE,TRUE,FALSE,"LINC00517"
"ENSG00000258696",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000259048",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000258649",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000139874",TRUE,TRUE,TRUE,TRUE,TRUE,"SSTR1"
"ENSG00000264234",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000176435",TRUE,TRUE,TRUE,FALSE,TRUE,"CLEC14A"
"ENSG00000259072",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000258948",TRUE,TRUE,TRUE,FALSE,FALSE,"KRT8P1"
"ENSG00000259070",TRUE,TRUE,TRUE,TRUE,TRUE,"LINC00639"
"ENSG00000258591",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000092208",TRUE,TRUE,TRUE,TRUE,TRUE,"GEMIN2"
"ENSG00000182400",TRUE,TRUE,TRUE,TRUE,TRUE,"TRAPPC6B"
"ENSG00000241984",TRUE,TRUE,FALSE,TRUE,FALSE,"RPL7AP2"
"ENSG00000100941",TRUE,TRUE,TRUE,TRUE,TRUE,"PNN"
"ENSG00000258940",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000165355",TRUE,TRUE,TRUE,TRUE,TRUE,"FBXO33"
"ENSG00000258636",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000165379",TRUE,TRUE,TRUE,TRUE,TRUE,"LRFN5"
"ENSG00000258622",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000258949",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000179454",TRUE,TRUE,TRUE,TRUE,TRUE,"KLHL28"
"ENSG00000198718",TRUE,TRUE,TRUE,TRUE,TRUE,"FAM179B"
"ENSG00000185246",TRUE,TRUE,TRUE,TRUE,TRUE,"PRPF39"
"ENSG00000100442",TRUE,TRUE,TRUE,TRUE,TRUE,"FKBP3"
"ENSG00000187790",TRUE,TRUE,TRUE,TRUE,TRUE,"FANCM"
"ENSG00000129534",TRUE,TRUE,TRUE,TRUE,TRUE,"MIS18BP1"
"ENSG00000258700",TRUE,TRUE,FALSE,TRUE,FALSE,"LINC00871"
"ENSG00000139915",TRUE,TRUE,TRUE,TRUE,TRUE,"MDGA2"
"ENSG00000244053",TRUE,TRUE,TRUE,FALSE,FALSE,"RPL13AP2"
"ENSG00000214903",TRUE,TRUE,FALSE,FALSE,FALSE,"RPS15AP3"
"ENSG00000259129",TRUE,TRUE,FALSE,TRUE,FALSE,"LINC00648"
"ENSG00000213741",TRUE,TRUE,TRUE,TRUE,TRUE,"RPS29"
"ENSG00000258486",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL1"
"ENSG00000253459",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000165501",TRUE,TRUE,TRUE,TRUE,TRUE,"LRR1"
"ENSG00000258568",TRUE,TRUE,TRUE,FALSE,FALSE,"RHOQP1"
"ENSG00000168282",TRUE,TRUE,TRUE,FALSE,TRUE,"MGAT2"
"ENSG00000165506",TRUE,TRUE,TRUE,TRUE,TRUE,"DNAAF2"
"ENSG00000258450",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000100479",TRUE,TRUE,TRUE,TRUE,TRUE,"POLE2"
"ENSG00000259155",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000197776",TRUE,TRUE,TRUE,TRUE,TRUE,"KLHDC1"
"ENSG00000258400",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000165516",TRUE,TRUE,TRUE,TRUE,TRUE,"KLHDC2"
"ENSG00000165525",TRUE,TRUE,TRUE,TRUE,TRUE,"NEMF"
"ENSG00000269832",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000266037",TRUE,TRUE,TRUE,FALSE,TRUE,"RN7SL3"
"ENSG00000165527",TRUE,TRUE,TRUE,TRUE,TRUE,"ARF6"
"ENSG00000100483",TRUE,TRUE,TRUE,TRUE,TRUE,"VCPKMT"
"ENSG00000100485",TRUE,TRUE,TRUE,TRUE,TRUE,"SOS2"
"ENSG00000087299",TRUE,TRUE,TRUE,TRUE,TRUE,"L2HGDH"
"ENSG00000125375",TRUE,TRUE,TRUE,TRUE,TRUE,"ATP5S"
"ENSG00000259071",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000100490",TRUE,TRUE,TRUE,TRUE,TRUE,"CDKL1"
"ENSG00000198513",TRUE,TRUE,TRUE,TRUE,TRUE,"ATL1"
"ENSG00000151748",TRUE,TRUE,TRUE,TRUE,TRUE,"SAV1"
"ENSG00000269906",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000100503",TRUE,TRUE,TRUE,TRUE,TRUE,"NIN"
"ENSG00000270062",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000100504",TRUE,TRUE,TRUE,TRUE,TRUE,"PYGL"
"ENSG00000131969",TRUE,TRUE,TRUE,TRUE,FALSE,"ABHD12B"
"ENSG00000258745",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000258711",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000100505",TRUE,TRUE,TRUE,TRUE,TRUE,"TRIM9"
"ENSG00000259055",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000139921",TRUE,TRUE,TRUE,TRUE,TRUE,"TMX1"
"ENSG00000201376",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000201820",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000258479",TRUE,TRUE,FALSE,TRUE,FALSE,"LINC00640"
"ENSG00000258893",TRUE,TRUE,FALSE,FALSE,FALSE,"SETP2"
"ENSG00000139926",TRUE,TRUE,TRUE,TRUE,TRUE,"FRMD6"
"ENSG00000258535",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000186469",TRUE,TRUE,TRUE,TRUE,TRUE,"GNG2"
"ENSG00000258928",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000087302",TRUE,TRUE,TRUE,TRUE,TRUE,"C14orf166"
"ENSG00000087303",TRUE,TRUE,TRUE,TRUE,TRUE,"NID2"
"ENSG00000125384",TRUE,TRUE,FALSE,TRUE,FALSE,"PTGER2"
"ENSG00000087301",TRUE,TRUE,TRUE,TRUE,TRUE,"TXNDC16"
"ENSG00000197930",TRUE,TRUE,TRUE,TRUE,TRUE,"ERO1L"
"ENSG00000198252",TRUE,TRUE,TRUE,TRUE,TRUE,"STYX"
"ENSG00000100522",TRUE,TRUE,TRUE,TRUE,TRUE,"GNPNAT1"
"ENSG00000073712",TRUE,TRUE,TRUE,TRUE,TRUE,"FERMT2"
"ENSG00000271075",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000258503",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000258993",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000258985",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000100523",TRUE,TRUE,TRUE,TRUE,TRUE,"DDHD1"
"ENSG00000258731",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000237356",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000125378",TRUE,TRUE,TRUE,TRUE,TRUE,"BMP4"
"ENSG00000100526",TRUE,TRUE,TRUE,TRUE,TRUE,"CDKN3"
"ENSG00000197045",TRUE,TRUE,TRUE,TRUE,TRUE,"GMFB"
"ENSG00000100532",TRUE,TRUE,TRUE,TRUE,TRUE,"CGRRF1"
"ENSG00000020577",TRUE,TRUE,TRUE,TRUE,TRUE,"SAMD4A"
"ENSG00000131979",TRUE,TRUE,TRUE,TRUE,TRUE,"GCH1"
"ENSG00000198554",TRUE,TRUE,TRUE,TRUE,TRUE,"WDHD1"
"ENSG00000180008",TRUE,TRUE,TRUE,TRUE,TRUE,"SOCS4"
"ENSG00000168175",TRUE,TRUE,TRUE,TRUE,TRUE,"MAPK1IP1L"
"ENSG00000131981",TRUE,TRUE,TRUE,TRUE,TRUE,"LGALS3"
"ENSG00000126787",TRUE,TRUE,TRUE,TRUE,TRUE,"DLGAP5"
"ENSG00000258050",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000258413",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000178974",TRUE,TRUE,TRUE,TRUE,TRUE,"FBXO34"
"ENSG00000258469",TRUE,TRUE,TRUE,FALSE,FALSE,"CHMP4BP1"
"ENSG00000139946",TRUE,TRUE,TRUE,TRUE,TRUE,"PELI2"
"ENSG00000259483",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000259719",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000165588",TRUE,TRUE,TRUE,TRUE,FALSE,"OTX2"
"ENSG00000070367",TRUE,TRUE,TRUE,TRUE,TRUE,"EXOC5"
"ENSG00000139977",TRUE,TRUE,TRUE,TRUE,TRUE,"NAA30"
"ENSG00000151812",TRUE,TRUE,TRUE,TRUE,FALSE,"SLC35F4"
"ENSG00000259969",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000139971",TRUE,TRUE,TRUE,TRUE,TRUE,"C14orf37"
"ENSG00000100567",TRUE,TRUE,TRUE,TRUE,FALSE,"PSMA3"
"ENSG00000258682",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000257621",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000180189",TRUE,TRUE,TRUE,FALSE,FALSE,"HMGB1P14"
"ENSG00000268466",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000032219",TRUE,TRUE,TRUE,TRUE,TRUE,"ARID4A"
"ENSG00000258658",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000196860",TRUE,TRUE,FALSE,TRUE,TRUE,"TOMM20L"
"ENSG00000258378",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000100578",TRUE,TRUE,TRUE,TRUE,TRUE,"KIAA0586"
"ENSG00000258900",TRUE,TRUE,TRUE,FALSE,FALSE,"HNRNPCP1"
"ENSG00000165617",TRUE,TRUE,TRUE,TRUE,TRUE,"DACT1"
"ENSG00000213598",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000258583",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000100592",TRUE,TRUE,TRUE,TRUE,TRUE,"DAAM1"
"ENSG00000181619",TRUE,TRUE,TRUE,TRUE,TRUE,"GPR135"
"ENSG00000126790",TRUE,TRUE,TRUE,TRUE,TRUE,"L3HYPDH"
"ENSG00000050130",TRUE,TRUE,TRUE,TRUE,FALSE,"JKAMP"
"ENSG00000151838",TRUE,TRUE,FALSE,TRUE,FALSE,"CCDC175"
"ENSG00000261120",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000131951",TRUE,TRUE,FALSE,TRUE,FALSE,"LRRC9"
"ENSG00000126773",TRUE,TRUE,TRUE,TRUE,TRUE,"PCNXL4"
"ENSG00000100612",TRUE,TRUE,TRUE,TRUE,FALSE,"DHRS7"
"ENSG00000258896",TRUE,TRUE,TRUE,FALSE,FALSE,"SCOCP1"
"ENSG00000254718",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000100614",TRUE,TRUE,TRUE,TRUE,TRUE,"PPM1A"
"ENSG00000100625",TRUE,TRUE,TRUE,TRUE,TRUE,"SIX4"
"ENSG00000020426",TRUE,TRUE,TRUE,TRUE,TRUE,"MNAT1"
"ENSG00000126814",TRUE,TRUE,TRUE,TRUE,FALSE,"TRMT5"
"ENSG00000139974",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC38A6"
"ENSG00000027075",TRUE,TRUE,TRUE,TRUE,TRUE,"PRKCH"
"ENSG00000182107",TRUE,TRUE,TRUE,FALSE,FALSE,"TMEM30B"
"ENSG00000247287",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000258926",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000258777",TRUE,TRUE,TRUE,TRUE,TRUE,"HIF1A-AS1"
"ENSG00000100644",TRUE,TRUE,TRUE,TRUE,TRUE,"HIF1A"
"ENSG00000258667",TRUE,TRUE,TRUE,TRUE,FALSE,"HIF1A-AS2"
"ENSG00000023608",TRUE,TRUE,TRUE,TRUE,TRUE,"SNAPC1"
"ENSG00000259796",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000258403",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000186369",TRUE,TRUE,TRUE,TRUE,TRUE,"LINC00643"
"ENSG00000259142",TRUE,TRUE,TRUE,TRUE,FALSE,"LINC00644"
"ENSG00000140015",TRUE,TRUE,TRUE,TRUE,TRUE,"KCNH5"
"ENSG00000126785",TRUE,TRUE,TRUE,TRUE,TRUE,"RHOJ"
"ENSG00000258943",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000154001",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP2R5E"
"ENSG00000261242",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000205767",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000270878",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000140006",TRUE,TRUE,TRUE,TRUE,TRUE,"WDR89"
"ENSG00000126821",TRUE,TRUE,TRUE,TRUE,TRUE,"SGPP1"
"ENSG00000054654",TRUE,TRUE,TRUE,TRUE,TRUE,"SYNE2"
"ENSG00000140009",TRUE,TRUE,TRUE,TRUE,FALSE,"ESR2"
"ENSG00000214770",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000234911",TRUE,TRUE,FALSE,TRUE,TRUE,"TEX21P"
"ENSG00000258809",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000271511",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000100714",TRUE,TRUE,TRUE,TRUE,TRUE,"MTHFD1"
"ENSG00000089775",TRUE,TRUE,TRUE,TRUE,TRUE,"ZBTB25"
"ENSG00000272828",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000179841",TRUE,TRUE,TRUE,TRUE,FALSE,"AKAP5"
"ENSG00000126803",TRUE,TRUE,TRUE,TRUE,TRUE,"HSPA2"
"ENSG00000165807",TRUE,TRUE,TRUE,TRUE,FALSE,"PPP1R36"
"ENSG00000126822",TRUE,TRUE,TRUE,TRUE,TRUE,"PLEKHG3"
"ENSG00000070182",TRUE,TRUE,TRUE,TRUE,TRUE,"SPTB"
"ENSG00000258289",TRUE,TRUE,TRUE,TRUE,TRUE,"CHURC1"
"ENSG00000257365",TRUE,TRUE,TRUE,TRUE,TRUE,"FNTB"
"ENSG00000139998",TRUE,TRUE,TRUE,TRUE,FALSE,"RAB15"
"ENSG00000259118",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000255002",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000259078",TRUE,TRUE,FALSE,TRUE,FALSE,"PTBP1P"
"ENSG00000033170",TRUE,TRUE,TRUE,TRUE,TRUE,"FUT8"
"ENSG00000258847",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000238876",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000224861",TRUE,TRUE,TRUE,FALSE,TRUE,"YBX1P1"
"ENSG00000196553",TRUE,TRUE,FALSE,TRUE,FALSE,"LINC00238"
"ENSG00000171723",TRUE,TRUE,TRUE,TRUE,TRUE,"GPHN"
"ENSG00000258490",TRUE,TRUE,FALSE,FALSE,FALSE,""
