"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000183647","Junction",-0.379199833222307,0.269195000383207,"chr19:58115775-58117053(*)","chr19:58111503-58123870(*)",34,6,"ZNF530",348327,0.648394833605514
"ENSG00000268750","Junction",-0.356271280846304,0.133793156334015,"chr19:58341933-58350390(*)","chr19:58332886-58367471(*)",102,7,NA,NA,0.490064437180318
"ENSG00000121413","Junction",-0.632949605004224,0.352124250731488,"chr19:58601754-58629714(*)","chr19:58598376-58598682(*)",157,10,"ZSCAN18",65982,0.985073855735712
"ENSG00000267216","Junction",-0.313488610747901,0.398879427107795,"chr19:58806948-58817453(*)","chr19:58823829-58826113(*)",44,1,NA,NA,0.712368037855695
"ENSG00000171574","Junction",-0.421426241168664,0.260199439229089,"chr19:58913030-58926890(*)","chr19:58920533-58926890(*)",45,4,"ZNF584",201514,0.681625680397753
"ENSG00000119574","Junction",-0.651350682310307,0.368121815070559,"chr19:59029041-59050067(*)","chr19:59029041-59030636(*)",34,7,"ZBTB45",84878,1.01947249738087
"ENSG00000130725","Junction",-0.432130661851313,0.630406164483324,"chr19:59069722-59070060(*)","chr19:59068158-59068258(*)",48,7,"UBE2M",9040,1.06253682633464
"ENSG00000099326","Junction",-0.177684033831413,0.311844989383889,"chr19:59084087-59084421(*)","chr19:59082797-59084739(*)",109,6,"MZF1",7593,0.489529023215302
"ENSG00000184731","Junction",-0.0773611955086497,0.296682144966094,"chr2:39479-46806(*)","chr2:41628-45439(*)",30,5,"FAM110C",642273,0.374043340474744
"ENSG00000035115","Junction",-0.375191040666456,0.241245279132486,"chr2:231192-234159(*)","chr2:253116-264781(*)",272,16,"SH3YL1",26751,0.616436319798941
"ENSG00000143727","Junction",-0.184532739679874,0.370467446613516,"chr2:272151-276979(*)","chr2:272306-275139(*)",102,8,"ACP1",52,0.55500018629339
"ENSG00000151353","Junction",-0.275973710584576,0.270678939029368,"chr2:676239-677288(*)","chr2:675631-676870(*)",81,2,"TMEM18",129787,0.546652649613945
"ENSG00000172554","Junction",-0.266407272658515,0.380498027410297,"chr2:1133496-1161233(*)","chr2:1286778-1312265(*)",153,21,"SNTG2",54221,0.646905300068811
"ENSG00000186487","Junction",-0.480290049005592,0.278452381990857,"chr2:1947107-2000962(*)","chr2:1915883-1926063(*)",522,74,"MYT1L",23040,0.758742430996449
"ENSG00000032389","Junction",-0.340995353572961,0.0804495947150522,"chr2:3358405-3359770(*)","chr2:3261227-3296218(*)",280,11,"TSSC1",7260,0.421444948288013
"ENSG00000171853","Junction",-0.415544991751077,0.389503776941254,"chr2:3438782-3447549(*)","chr2:3482705-3482989(*)",287,10,"TRAPPC12",51112,0.805048768692331
"ENSG00000171865","Junction",-0.0789173867022446,0.0840554886712966,"chr2:3599899-3604378(*)","chr2:3598063-3599733(*)",42,1,"RNASEH1",246243,0.162972875373541
"ENSG00000171863","Junction",-0.320867938085703,0.133793156334015,"chr2:3623275-3623406(*)","chr2:3625365-3627660(*)",62,9,"RPS7",6201,0.454661094419718
"ENSG00000232044","Junction",-0.600734840036366,0.353948337904349,"chr2:6122205-6122429(*)","chr2:6109371-6109461(*)",145,17,"LINC01105",400940,0.954683177940715
"ENSG00000134326","Junction",-0.247822756462311,0.320781882741609,"chr2:7003710-7006556(*)","chr2:7003710-7005152(*)",48,4,"CMPK2",129607,0.56860463920392
"ENSG00000151692","Junction",-0.409231563065408,0.357411826011022,"chr2:7081279-7154584(*)","chr2:7127653-7137046(*)",223,11,"RNF144A",9781,0.76664338907643
"ENSG00000236790","Junction",-0.125067174605111,0.419065131123132,"chr2:8427689-8431384(*)","chr2:8437364-8439805(*)",231,17,"LINC00299",339789,0.544132305728243
"ENSG00000134313","Junction",-0.491086025957378,0.473171220875733,"chr2:8872113-8873573(*)","chr2:8867074-8873573(*)",293,51,"KIDINS220",57498,0.964257246833111
"ENSG00000119185","Junction",-0.45519023590437,0.43119080630435,"chr2:9547035-9548241(*)","chr2:9558862-9562607(*)",192,21,"ITGB1BP1",9270,0.88638104220872
"ENSG00000151694","Junction",-0.302765401419099,0.0350674348309444,"chr2:9661451-9663377(*)","chr2:9676958-9678186(*)",155,1,"ADAM17",6868,0.337832836250043
"ENSG00000243491","Junction",-0.076983556146229,0.184916395581329,"chr2:9880094-9910327(*)","chr2:9899429-9910327(*)",15,2,NA,100996549,0.261899951727558
"ENSG00000163009","Junction",-0.260993579685984,0.133793156334015,"chr2:10282082-10282381(*)","chr2:10282503-10348838(*)",44,1,"C2orf48",348738,0.394786736019999
"ENSG00000115756","Junction",-0.351082706105671,0.634418824234107,"chr2:10454591-10536960(*)","chr2:10509344-10536960(*)",194,16,"HPCAL1",3241,0.985501530339778
"ENSG00000115761","Junction",-0.146328695960845,0.216668480194194,"chr2:10784499-10797867(*)","chr2:10794674-10799297(*)",140,12,"NOL10",79954,0.362997176155038
"ENSG00000143870","Junction",-0.450913040077155,0.321127342417755,"chr2:10930016-10930844(*)","chr2:10959481-10960896(*)",172,16,"PDIA6",10130,0.77204038249491
"ENSG00000145063","Junction",-0.232125502620237,0.478714423275425,"chr2:11245789-11251801(*)","chr2:11269013-11269109(*)",141,21,NA,285150,0.710839925895661
"ENSG00000169016","Junction",-0.232090750558554,0.0657893316642542,"chr2:11587901-11590133(*)","chr2:11598478-11605897(*)",88,21,"E2F6",1876,0.297880082222808
"ENSG00000134324","Junction",-0.0725942879827768,0.430129001653788,"chr2:11927277-11928512(*)","chr2:11817855-11853881(*)",193,7,"LPIN1",23175,0.502723289636565
"ENSG00000071575","Junction",-0.508671298383949,0.197602431816278,"chr2:12858704-12863385(*)","chr2:12863679-12864754(*)",71,5,"TRIB2",28951,0.706273730200226
"ENSG00000151779","Junction",-0.352966726583404,0.296190767046355,"chr2:15698759-15701379(*)","chr2:15330528-15358896(*)",395,21,"NBAS",51594,0.649157493629759
"ENSG00000079785","Junction",-0.232657520700173,0.374165060794993,"chr2:15768642-15769725(*)","chr2:15767270-15768568(*)",196,23,"DDX1",1653,0.606822581495167
"ENSG00000170745","Junction",-0.076983556146229,0.392145533492729,"chr2:18351775-18542800(*)","chr2:18099139-18112216(*)",58,4,"KCNS3",3790,0.469129089638958
"ENSG00000183891","Junction",-0.101913494330111,0.302857527337402,"chr2:20096936-20097629(*)","chr2:20097797-20101236(*)",28,1,"TTC32",130502,0.404771021667513
"ENSG00000132031","Junction",-0.11486335810008,0.221352721682203,"chr2:20197021-20202921(*)","chr2:20194171-20196894(*)",25,5,"MATN3",4148,0.336216079782284
"ENSG00000055917","Junction",-0.576351001106267,0.178854125824313,"chr2:20527140-20551926(*)","chr2:20524883-20526021(*)",235,30,"PUM2",23369,0.75520512693058
"ENSG00000231200","Junction",-0.0725942879827768,0.174941473445652,"chr2:22474254-22753907(*)","chr2:22156420-22187424(*)",34,3,NA,NA,0.247535761428429
"ENSG00000205639","Junction",-0.565909368840322,0.146482268243231,"chr2:24283797-24285888(*)","chr2:24281331-24283683(*)",98,7,"MFSD2B",388931,0.712391637083553
"ENSG00000219626","Junction",-0.284596168272415,0.490464457443714,"chr2:24299486-24303745(*)","chr2:24299840-24303748(*)",279,18,"FAM228B",375190,0.775060625716129
"ENSG00000266118","Junction",-0.284746617534779,0.268260741570995,"chr2:24411555-24413280(*)","chr2:24406515-24413280(*)",47,1,NA,NA,0.553007359105774
"ENSG00000198399","Junction",-0.0915757532464417,0.442819053511379,"chr2:24524107-24524833(*)","chr2:24469763-24471497(*)",222,1,"ITSN2",50618,0.534394806757821
"ENSG00000138031","Junction",-0.368539872944619,0.559670315771532,"chr2:25057516-25059785(*)","chr2:25042984-25043592(*)",185,16,"ADCY3",109,0.92821018871615
"ENSG00000224165","Junction",-0.0858168797360106,0.141863102449825,"chr2:25224253-25258141(*)","chr2:25195102-25195494(*)",55,2,"DNAJC27-AS1",729723,0.227679982185835
"ENSG00000138101","Junction",-0.076983556146229,0.633162992592367,"chr2:25895788-25896254(*)","chr2:25610248-25611070(*)",361,36,"DTNB",1838,0.710146548738596
"ENSG00000138029","Junction",-0.177922113300866,0.451168580593599,"chr2:26502984-26506984(*)","chr2:26508440-26512785(*)",154,20,"HADHB",3032,0.629090693894466
"ENSG00000115155","Junction",-0.32217447462412,0.122751956720372,"chr2:26760643-26781360(*)","chr2:26681089-26682875(*)",128,26,"OTOF",9381,0.444926431344492
"ENSG00000213699","Junction",-0.284975300981254,0.28865511492815,"chr2:26998545-27000909(*)","chr2:26998545-26999239(*)",44,7,"SLC35F6",54978,0.573630415909405
"ENSG00000157851","Junction",-0.668826116580862,0.133793156334015,"chr2:27147914-27150120(*)","chr2:27104201-27121363(*)",161,32,"DPYSL5",56896,0.802619272914877
"ENSG00000084764","Junction",-0.447368363833457,0.578372017140256,"chr2:27247121-27248450(*)","chr2:27247166-27248450(*)",92,9,"MAPRE3",22924,1.02574038097371
"ENSG00000119777","Junction",-0.346985313780084,0.625843941424198,"chr2:27260571-27261569(*)","chr2:27263067-27263212(*)",110,20,"TMEM214",54867,0.972829255204282
"ENSG00000138030","Junction",-0.225139714844121,0.56398983030865,"chr2:27320518-27337491(*)","chr2:27315317-27317344(*)",74,13,"KHK",3795,0.78912954515277
"ENSG00000138028","Junction",-0.102398927739612,0.286353726794136,"chr2:27325090-27325393(*)","chr2:27325090-27325227(*)",112,8,"CGREF1",10669,0.388752654533748
"ENSG00000138073","Junction",-0.377971823106688,0.155440349998958,"chr2:27354377-27354877(*)","chr2:27354377-27354539(*)",69,10,"PREB",10113,0.533412173105646
"ENSG00000138074","Junction",-0.341268269755949,0.243670679103229,"chr2:27434402-27434767(*)","chr2:27434402-27434578(*)",159,3,"SLC5A6",8884,0.584938948859179
"ENSG00000138085","Junction",-0.231922483691031,0.0107685255943917,"chr2:27434553-27436044(*)","chr2:27435038-27436044(*)",46,2,"ATRAID",51374,0.242691009285423
"ENSG00000084774","Junction",-0.243078077426135,0.436779530827665,"chr2:27455093-27455315(*)","chr2:27463230-27463434(*)",167,29,"CAD",790,0.6798576082538
"ENSG00000115194","Junction",-0.172950151587824,0.475215621544168,"chr2:27486452-27486877(*)","chr2:27478329-27479253(*)",107,17,"SLC30A3",7781,0.648165773131993
"ENSG00000138100","Junction",-0.0773611955086497,0.523936660706357,"chr2:27526507-27527826(*)","chr2:27527923-27528451(*)",61,13,"TRIM54",57159,0.601297856215007
"ENSG00000115204","Junction",-0.256505345875712,0.457171903267305,"chr2:27535640-27545918(*)","chr2:27535640-27535860(*)",127,12,"MPV17",4358,0.713677249143017
"ENSG00000115234","Junction",-0.0773611955086497,0.572145808248226,"chr2:27580240-27595489(*)","chr2:27598577-27598712(*)",100,16,"SNX17",9784,0.649507003756876
"ENSG00000115211","Junction",-0.313236255270824,0.107339049518941,"chr2:27592787-27592972(*)","chr2:27592413-27592742(*)",106,17,"EIF2B4",8890,0.420575304789765
"ENSG00000163795","Junction",-0.396908511785709,0.182222238830306,"chr2:27601922-27602959(*)","chr2:27601486-27601750(*)",48,4,"ZNF513",130557,0.579130750616015
"ENSG00000115216","Junction",-0.294369371108943,0.158646096361258,"chr2:27660228-27663269(*)","chr2:27664198-27664433(*)",134,22,"NRBP1",29959,0.453015467470201
"ENSG00000084734","Junction",-0.244458440860605,0.284765981799891,"chr2:27719832-27720110(*)","chr2:27728704-27729347(*)",73,3,"GCKR",2646,0.529224422660496
"ENSG00000119760","Junction",-0.155942280178986,0.285125968388739,"chr2:27884469-27885045(*)","chr2:27878470-27880211(*)",56,6,"SUPT7L",9913,0.441068248567725
"ENSG00000243147","Junction",-0.131169103350159,0.415978283212319,"chr2:28111623-28152698(*)","chr2:27997398-28002299(*)",159,11,"MRPL33",9553,0.547147386562478
"ENSG00000243147-ENSG00000158019","Junction",-0.0478966523749347,0.362124974668514,"chr2:28152776-28248092(*)","chr2:28210955-28248092(*)",8,2,"MRPL33-BRE",NA,0.410021627043449
"ENSG00000075426","Junction",-0.0940055536189606,0.327342147110766,"chr2:28631734-28632269(*)","chr2:28627226-28631625(*)",50,4,"FOSL2",2355,0.421347700729727
"ENSG00000163803","Junction",-0.162309686711521,0.312546753187334,"chr2:28819641-28820871(*)","chr2:28863868-28865723(*)",181,30,"PLB1",151056,0.474856439898855
"ENSG00000213639","Junction",-0.418921109965837,0.322165061519213,"chr2:29006845-29022064(*)","chr2:28974687-28999716(*)",101,6,"PPP1CB",5500,0.74108617148505
"ENSG00000119801","Junction",-0.0660373980503958,0.379897474112598,"chr2:30369929-30371110(*)","chr2:30378777-30379493(*)",81,8,"YPEL5",51646,0.445934872162994
"ENSG00000162949","Junction",-0.0725942879827768,0.45499647847098,"chr2:31023331-31029046(*)","chr2:30959438-30961100(*)",116,24,"CAPN13",92291,0.527590766453757
"ENSG00000158089","Junction",-0.351367176003622,0.133793156334015,"chr2:31152354-31154933(*)","chr2:31155061-31156091(*)",204,19,"GALNT14",79623,0.485160332337637
"ENSG00000152683","Junction",-0.249254284635946,0.133793156334015,"chr2:32396443-32399131(*)","chr2:32390973-32391174(*)",140,7,"SLC30A6",55676,0.383047440969961
"ENSG00000152689","Junction",-0.423815728801825,0.556928523007171,"chr2:33661659-33672886(*)","chr2:33701775-33736776(*)",150,1,"RASGRP3",25780,0.980744251808996
"ENSG00000119812","Junction",-0.101351328802039,0.481528585400852,"chr2:33816510-33817146(*)","chr2:33810512-33810596(*)",44,22,"FAM98A",25940,0.582879914202892
"ENSG00000226994","Junction",-0.0773611955086497,0.335902348569736,"chr2:35093549-35384149(*)","chr2:35056560-35384149(*)",61,6,NA,NA,0.413263544078385
"ENSG00000150938","Junction",-0.0725942879827768,0.250232977500438,"chr2:36620099-36623756(*)","chr2:36764690-36771518(*)",193,5,"CRIM1",101929500,0.322827265483214
"ENSG00000171055","Junction",-0.401056211238135,0.390564898694292,"chr2:36782892-36805739(*)","chr2:36780323-36782825(*)",155,16,"FEZ2",9637,0.791621109932428
"ENSG00000205221","Junction",-0.0925123234202946,0.349702935860298,"chr2:36966711-36970242(*)","chr2:37036129-37041325(*)",72,13,"VIT",5212,0.442215259280592
"ENSG00000008869","Junction",-0.320867316721221,0.133793156334015,"chr2:37306475-37308743(*)","chr2:37255225-37259771(*)",233,22,"HEATR5B",54497,0.454660473055236
"ENSG00000152133","Junction",-0.288570032464741,0.112451405699417,"chr2:37317010-37319058(*)","chr2:37317866-37319058(*)",41,4,"GPATCH11",253635,0.401021438164157
"ENSG00000003509","Junction",-0.345240903702867,0.206486159808268,"chr2:37469568-37469777(*)","chr2:37468935-37469777(*)",78,5,"NDUFAF7",55471,0.551727063511135
"ENSG00000115841","Junction",-0.0773611955086497,0.468180990894762,"chr2:38206694-38208425(*)","chr2:38231188-38231278(*)",106,11,"RMDN2",151393,0.545542186403411
"ENSG00000232973","Junction",-0.0604610462423334,0.328455547964044,"chr2:38358757-38488360(*)","chr2:38303211-38358652(*)",78,8,"CYP1B1-AS1",285154,0.388916594206377
"ENSG00000119787","Junction",-0.308240714495826,0.183469148804994,"chr2:38541797-38604284(*)","chr2:38570655-38605163(*)",123,4,"ATL2",64225,0.491709863300819
"ENSG00000143889","Junction",-0.439564094295211,0.240501122149284,"chr2:38809123-38810982(*)","chr2:38793343-38795340(*)",97,16,"HNRNPLL",92906,0.680065216444496
"ENSG00000115875","Junction",-0.469379215161541,0.106711728602719,"chr2:38972330-38973835(*)","chr2:38977337-38977965(*)",88,17,"SRSF7",6432,0.576090943764261
"ENSG00000115904","Junction",-0.552800845299801,0.496753316558497,"chr2:39214733-39222263(*)","chr2:39214733-39216410(*)",144,24,"SOS1",6654,1.0495541618583
"ENSG00000011566","Junction",-0.30410533439123,0.175537742052579,"chr2:39526943-39535083(*)","chr2:39496874-39499423(*)",265,13,"MAP4K3",8491,0.479643076443809
"ENSG00000231312","Junction",-0.60934197867581,0.5475063854737,"chr2:39891906-39892226(*)","chr2:39745852-39892226(*)",271,27,NA,728730,1.15684836414951
"ENSG00000152154","Junction",-0.0566088619952361,0.375640968735861,"chr2:39931335-39944149(*)","chr2:39893515-39931220(*)",110,6,"TMEM178A",130733,0.432249830731097
"ENSG00000143924","Junction",-0.489774639709608,0.179615679088446,"chr2:42556157-42556873(*)","chr2:42544665-42546674(*)",122,25,"EML4",27436,0.669390318798054
"ENSG00000115944","Junction",-0.076983556146229,0.173542328638356,"chr2:42580484-42588048(*)","chr2:42578500-42580351(*)",101,4,"COX7A2L",9167,0.250525884784585
"ENSG00000057935","Junction",-0.0725942879827768,0.339892057129487,"chr2:42924975-42950028(*)","chr2:42722395-42797576(*)",233,17,"MTA3",57504,0.412486345112263
"ENSG00000115970","Junction",-0.307223534138012,0.0609290473409102,"chr2:43819556-43823069(*)","chr2:43458483-43459851(*)",259,39,"THADA",63892,0.368152581478922
"ENSG00000152527","Junction",-0.0725942879827768,0.287430750627825,"chr2:43919803-43926785(*)","chr2:43991505-43992551(*)",188,29,"PLEKHH2",130271,0.360025038610602
"ENSG00000138036","Junction",-0.102486797101601,0.222698571487923,"chr2:44028849-44029419(*)","chr2:44016861-44021595(*)",121,14,"DYNC2LI1",51626,0.325185368589524
"ENSG00000138095","Junction",-0.201300331216907,0.278087131917402,"chr2:44121769-44126357(*)","chr2:44121769-44123772(*)",219,13,"LRPPRC",10128,0.479387463134309
"ENSG00000138078","Junction",-0.076983556146229,0.480777034053191,"chr2:44548234-44549869(*)","chr2:44545529-44546144(*)",198,26,"PREPL",9581,0.55776059019942
"ENSG00000143919","Junction",-0.0725942879827768,0.459881503676686,"chr2:44776868-44799988(*)","chr2:44932677-44933425(*)",143,14,"CAMKMT",79823,0.532475791659463
"ENSG00000171132","Junction",-0.389937097917758,0.591298329916363,"chr2:46153552-46203567(*)","chr2:46386892-46393079(*)",255,15,"PRKCE",5581,0.981235427834121
"ENSG00000116016","Junction",-0.0412327433640216,0.456671886477209,"chr2:46588230-46602828(*)","chr2:46609738-46611647(*)",134,5,"EPAS1",2034,0.49790462984123
"ENSG00000180398","Junction",-0.22238649568754,0.221801030041841,"chr2:47132734-47142861(*)","chr2:47135109-47142861(*)",67,6,"MCFD2",90411,0.444187525729381
"ENSG00000068724","Junction",-0.291017833403061,0.350545370042614,"chr2:47144417-47177501(*)","chr2:47288111-47300840(*)",241,26,"TTC7A",57217,0.641563203445675
"ENSG00000143933","Junction",-0.0975843961952959,0.365886959394189,"chr2:47389802-47403415(*)","chr2:47388998-47389657(*)",78,1,"CALM2",808,0.463471355589485
"ENSG00000143933-ENSG00000273269","Junction",-0.426140798142934,0.411793299944362,"chr2:47399599-47403579(*)","chr2:47389802-47403579(*)",9,5,"CALM2-",NA,0.837934098087295
"ENSG00000273269","Junction",-0.103556181362152,0.343495335926841,"chr2:47397904-47403170(*)","chr2:47397904-47403987(*)",71,3,NA,NA,0.447051517288993
"ENSG00000234690","Junction",-0.374551146512327,0.00387771779370518,"chr2:47563699-47572039(*)","chr2:47448463-47452516(*)",105,21,NA,101927043,0.378428864306033
"ENSG00000233230","Junction",-0.0830636167093311,0.168364040405925,"chr2:48132939-48134154(*)","chr2:48134132-48134456(*)",19,2,NA,100506235,0.251427657115256
"ENSG00000162869","Junction",-0.310020016038559,0.389600645516953,"chr2:48678216-48681694(*)","chr2:48734525-48737153(*)",206,24,"PPP1R21",129285,0.699620661555512
